visitor_id,lastpurchasetime,recency,frequency,monetary
22010,2019-02-08 15:49:55.632,5,4,5
22011,2019-02-10 13:29:12.954,3,5,4
22012,2019-02-07 14:35:02.809,5,1,1
22013,2019-02-09 09:54:13.072,4,5,4
22014,2019-02-10 14:19:18.794,3,5,5
22015,2019-02-11 08:29:17.911,2,1,3
22016,2019-02-10 21:22:27.058,3,2,2
22017,2019-02-10 23:39:43.819,3,5,4
22018,2019-02-10 09:19:04.379,3,4,4
22019,2019-02-04 21:23:27.764,5,1,2
22020,2019-02-11 21:55:47.062,2,1,3
22021,2019-02-12 03:25:01.933,2,3,3
22022,2019-02-11 16:18:48.270,2,4,3
22023,2019-02-07 07:56:59.405,5,4,3
22024,2019-02-11 00:56:17.315,3,1,2
22025,2019-02-11 09:28:16.607,2,2,4
22026,2019-02-11 11:07:58.202,2,2,2
22027,2019-02-10 13:00:55.727,3,4,4
22028,2019-02-10 17:55:13.761,3,3,3
22029,2019-02-08 09:07:40.744,5,5,4
22030,2019-02-12 21:04:07.097,1,5,3
22031,2019-02-09 14:58:58.265,4,4,1
22032,2019-02-12 12:28:44.545,1,1,3
22033,2019-02-07 22:57:49.651,5,3,5
22034,2019-02-12 18:20:14.092,1,5,4
22035,2019-02-10 21:00:47.106,3,2,4
22036,2019-02-10 14:42:36.984,3,1,1
22037,2019-02-11 21:54:40.042,2,3,3
22038,2019-02-11 08:26:26.786,2,3,4
22039,2019-02-11 02:55:09.008,3,2,2
22040,2019-02-09 13:47:52.236,4,1,3
22041,2019-02-10 11:52:32.770,3,4,2
22042,2019-02-11 18:12:14.177,2,3,1
22043,2019-02-10 22:07:26.148,3,4,3
22044,2019-02-08 12:07:35.132,5,4,5
22045,2019-02-12 15:01:35.212,1,3,5
22046,2019-02-09 09:27:40.024,4,3,3
22047,2019-02-09 11:13:00.525,4,3,2
22048,2019-02-10 07:52:44.420,3,2,4
22049,2019-02-12 13:02:29.975,1,4,5
22050,2019-02-12 14:53:13.872,1,2,5
22051,2019-02-10 10:26:41.371,3,2,2
22052,2019-02-12 20:58:16.162,1,5,4
22053,2019-02-09 14:14:50.951,4,1,1
22054,2019-02-11 17:36:12.434,2,3,1
22055,2019-02-09 20:36:39.262,4,2,3
22056,2019-02-06 18:27:51.229,5,3,3
22057,2019-02-09 14:00:05.255,4,5,4
22058,2019-02-09 14:41:02.376,4,2,4
22059,2019-02-10 15:34:34.115,3,4,5
22060,2019-02-10 10:01:13.453,3,2,4
22061,2019-02-12 01:03:06.239,2,2,1
22062,2019-02-09 12:32:07.768,4,3,1
22063,2019-02-04 08:53:20.881,5,2,2
22064,2019-02-12 20:54:04.297,1,2,3
22065,2019-02-11 18:47:30.027,2,5,5
22066,2019-02-10 09:00:56.142,3,3,3
22067,2019-02-11 19:13:44.086,2,4,1
22068,2019-02-12 10:53:52.375,1,4,5
22069,2019-02-11 11:52:17.946,2,1,3
22070,2019-02-09 10:12:07.478,4,2,5
22071,2019-02-12 10:29:12.196,1,5,4
22072,2019-02-11 10:46:25.200,2,4,3
22073,2019-02-11 13:06:20.960,2,3,1
22074,2019-02-09 20:08:56.533,4,2,1
22075,2019-02-12 14:47:44.508,1,2,2
22076,2019-02-10 12:24:13.783,3,4,5
22077,2019-02-10 21:38:03.714,3,4,4
22078,2019-02-09 21:42:59.949,4,5,3
22079,2019-02-08 03:04:25.066,5,3,1
22080,2019-02-10 12:02:40.484,3,4,5
22081,2019-02-09 17:00:41.058,4,4,4
22082,2019-02-11 10:25:45.258,2,1,1
22083,2019-02-09 23:17:28.152,4,1,2
22084,2019-02-09 14:33:06.573,4,5,4
22085,2019-02-05 19:42:39.783,5,3,3
22086,2019-02-12 16:21:27.015,1,1,3
22087,2019-02-11 21:35:28.996,2,4,1
22088,2019-02-10 23:45:39.167,3,2,5
22089,2019-02-11 19:38:25.090,2,3,4
22090,2019-02-08 07:16:42.953,5,3,1
22091,2019-02-11 23:09:43.421,2,1,3
22092,2019-02-10 10:36:40.005,3,1,3
22093,2019-02-12 13:25:09.078,1,2,3
22094,2019-02-09 19:10:24.925,4,4,3
22095,2019-02-10 00:44:34.583,4,5,1
22096,2019-02-09 22:15:36.198,4,4,3
22097,2019-02-11 12:25:43.432,2,4,1
22098,2019-02-11 13:35:21.409,2,3,5
22099,2019-02-10 15:51:12.933,3,4,5
22100,2019-02-11 15:33:58.268,2,3,3
22101,2019-02-09 13:12:00.296,4,1,1
22102,2019-02-12 12:32:55.040,1,1,2
22103,2019-02-09 11:42:03.824,4,4,2
22104,2019-02-12 15:00:04.836,1,1,5
22105,2019-02-11 11:03:00.288,2,4,3
22106,2019-02-10 12:10:21.285,3,4,1
22107,2019-02-06 12:40:57.717,5,1,3
22108,2019-02-11 23:31:27.614,2,2,3
22109,2019-02-12 12:41:47.053,1,1,2
22110,2019-02-11 13:28:37.725,2,4,4
22111,2019-02-07 00:36:48.438,5,1,2
22112,2019-02-12 22:05:26.686,1,4,1
22113,2019-02-08 13:11:16.967,5,2,4
22114,2019-02-10 15:26:56.814,3,1,3
22115,2019-02-11 19:43:32.515,2,1,5
22116,2019-02-12 14:47:25.230,1,2,2
22117,2019-02-08 21:25:17.570,5,3,2
22118,2019-02-09 20:05:41.339,4,4,5
22119,2019-02-12 14:34:24.760,1,3,1
22120,2019-02-12 02:46:12.421,2,2,3
22121,2019-02-12 03:25:45.863,2,4,2
22122,2019-02-11 15:48:00.516,2,3,2
22123,2019-02-10 14:48:44.894,3,3,3
22124,2019-02-12 17:32:37.713,1,3,3
22125,2019-02-11 22:44:49.543,2,1,1
22126,2019-02-10 13:28:36.363,3,5,4
22127,2019-02-09 18:36:46.745,4,2,1
22128,2019-02-08 07:24:06.570,5,4,3
22129,2019-02-11 10:30:13.652,2,3,3
22130,2019-02-09 11:04:58.177,4,2,3
22131,2019-02-09 15:37:48.413,4,5,3
22132,2019-02-12 21:28:45.799,1,3,2
22133,2019-02-12 21:48:01.768,1,3,2
22134,2019-02-12 00:03:53.987,2,3,5
22135,2019-02-09 22:27:16.062,4,5,5
22136,2019-02-08 15:19:59.455,5,3,3
22137,2019-02-12 12:29:49.983,1,3,4
22138,2019-02-10 15:28:08.402,3,3,2
22139,2019-02-09 03:36:54.762,5,4,3
22140,2019-02-12 06:18:20.400,1,3,1
22141,2019-02-12 16:02:31.210,1,3,4
22142,2019-02-08 20:57:10.296,5,4,2
22143,2019-02-09 22:52:57.135,4,2,1
22144,2019-02-12 16:59:20.855,1,5,5
22145,2019-02-09 15:40:34.897,4,1,4
22146,2019-02-10 18:15:46.698,3,3,4
22147,2019-02-10 18:41:45.604,3,1,1
22148,2019-02-11 20:38:04.428,2,4,2
22149,2019-02-10 14:36:13.280,3,2,3
22150,2019-02-08 11:09:05.052,5,2,5
22151,2019-02-11 14:55:20.056,2,3,5
22152,2019-02-10 03:45:55.834,4,2,1
22153,2019-02-07 20:54:15.390,5,5,3
22154,2019-02-04 18:06:47.966,5,3,4
22155,2019-02-09 17:05:33.485,4,1,3
22156,2019-02-10 20:36:10.707,3,1,2
22157,2019-02-10 12:15:30.151,3,2,2
22158,2019-02-12 17:36:04.264,1,3,2
22159,2019-02-11 20:11:18.059,2,3,3
22160,2019-02-12 01:14:08.717,2,4,5
22161,2019-02-11 07:57:05.450,2,2,3
22162,2019-02-12 15:12:36.374,1,2,1
22163,2019-02-08 23:21:45.437,5,2,3
22164,2019-02-07 16:46:01.060,5,2,4
22165,2019-02-12 09:48:46.356,1,4,5
22166,2019-02-09 16:23:05.335,4,3,3
22167,2019-02-10 10:28:48.255,3,1,1
22168,2019-02-11 12:56:03.300,2,3,3
22169,2019-02-10 00:22:22.282,4,3,2
22170,2019-02-11 19:35:08.244,2,2,2
22171,2019-02-10 00:48:51.812,4,1,4
22172,2019-02-11 20:43:19.617,2,4,5
22173,2019-02-11 17:15:42.857,2,1,4
22174,2019-02-12 09:44:44.642,1,1,1
22175,2019-02-11 16:46:30.970,2,1,3
22176,2019-02-10 11:08:27.215,3,2,1
22177,2019-02-09 13:04:12.186,4,1,2
22178,2019-02-12 07:56:34.251,1,4,1
22179,2019-02-12 07:46:17.298,1,4,3
22180,2019-02-11 18:34:25.866,2,4,4
22181,2019-02-09 22:03:40.616,4,3,1
22182,2019-02-11 13:24:03.331,2,2,1
22183,2019-02-12 14:26:55.259,1,2,4
22184,2019-02-09 12:26:15.752,4,4,1
22185,2019-02-12 18:58:56.059,1,3,4
22186,2019-02-09 16:47:38.879,4,3,1
22187,2019-02-10 17:58:55.245,3,3,3
22188,2019-02-11 10:37:50.899,2,3,4
22189,2019-02-08 14:57:11.475,5,4,3
22190,2019-02-11 09:41:35.236,2,2,3
22191,2019-02-12 12:55:44.835,1,3,4
22192,2019-02-11 10:17:24.516,2,4,3
22193,2019-02-09 13:43:29.823,4,3,4
22194,2019-02-11 21:14:47.216,2,5,5
22195,2019-02-12 17:27:34.488,1,2,2
22196,2019-02-05 22:47:55.702,5,3,3
22197,2019-02-12 18:00:37.684,1,1,1
22198,2019-02-10 14:54:56.348,3,1,5
22199,2019-02-09 20:29:48.903,4,3,1
22200,2019-02-11 13:56:39.419,2,1,1
22201,2019-02-10 00:05:36.107,4,4,3
22202,2019-02-10 09:28:47.033,3,3,3
22203,2019-02-08 00:36:08.977,5,3,4
22204,2019-02-03 12:05:37.433,5,1,1
22205,2019-02-11 12:31:44.532,2,3,2
22206,2019-02-09 12:06:26.422,4,4,5
22207,2019-02-11 22:46:36.339,2,4,4
22208,2019-02-12 18:07:03.312,1,4,3
22209,2019-02-12 12:41:52.145,1,5,4
22210,2019-02-09 21:52:36.013,4,2,4
22211,2019-02-12 19:04:56.116,1,1,3
22212,2019-02-11 19:25:13.772,2,3,3
22213,2019-02-11 18:19:01.163,2,2,2
22214,2019-02-11 20:58:50.485,2,1,2
22215,2019-02-10 13:25:43.975,3,3,3
22216,2019-02-11 13:24:54.749,2,3,3
22217,2019-02-12 13:15:35.938,1,3,4
22218,2019-02-11 20:56:23.804,2,4,5
22219,2019-02-11 08:41:41.262,2,2,1
22220,2019-02-12 21:13:28.016,1,2,4
22221,2019-02-11 12:00:04.216,2,1,3
22222,2019-02-10 11:49:22.871,3,3,2
22223,2019-02-12 20:55:41.471,1,1,5
22224,2019-02-08 14:49:32.816,5,2,3
22225,2019-02-11 20:09:51.494,2,3,4
22226,2019-02-08 18:36:33.319,5,2,1
22227,2019-02-07 01:35:58.186,5,3,2
22228,2019-02-12 14:59:52.869,1,5,1
22229,2019-02-11 18:09:34.663,2,4,4
22230,2019-02-09 19:11:56.553,4,1,1
22231,2019-02-10 11:51:07.290,3,4,2
22232,2019-02-12 20:59:29.432,1,2,1
22233,2019-02-11 22:23:41.613,2,1,1
22234,2019-02-11 23:07:45.488,2,5,5
22235,2019-02-10 14:01:43.029,3,2,4
22236,2019-02-10 18:42:35.309,3,5,3
22237,2019-02-07 16:13:39.534,5,5,5
22238,2019-02-12 11:05:08.115,1,1,4
22239,2019-02-12 17:12:05.559,1,3,4
22240,2019-02-11 16:45:55.033,2,2,2
22241,2019-02-12 19:36:31.737,1,5,3
22242,2019-02-02 15:18:56.010,5,3,3
22243,2019-02-09 17:48:57.997,4,2,1
22244,2019-02-11 15:11:41.397,2,3,3
22245,2019-02-10 12:04:52.848,3,3,1
22246,2019-02-11 13:25:32.279,2,5,5
22247,2019-02-10 15:38:43.025,3,3,5
22248,2019-02-12 19:50:47.373,1,1,1
22249,2019-02-10 21:00:32.786,3,1,1
22250,2019-02-11 19:02:19.440,2,3,3
22251,2019-02-10 22:43:36.591,3,4,4
22252,2019-02-07 00:22:54.781,5,4,2
22253,2019-02-11 11:56:16.595,2,5,3
22254,2019-02-10 22:07:07.018,3,2,4
22255,2019-02-12 01:24:54.223,2,5,5
22256,2019-02-06 21:40:55.473,5,5,2
22257,2019-02-11 00:56:28.305,3,4,5
22258,2019-02-09 20:08:29.823,4,3,4
22259,2019-02-10 23:20:12.190,3,3,2
22260,2019-02-10 16:08:00.441,3,1,5
22261,2019-02-10 00:47:28.135,4,2,3
22262,2019-02-11 08:04:48.278,2,1,5
22263,2019-02-09 10:24:40.865,4,1,4
22264,2019-02-08 17:47:23.950,5,1,3
22265,2019-02-11 20:04:10.916,2,1,3
22266,2019-02-12 14:37:44.989,1,5,3
22267,2019-02-06 17:05:33.653,5,3,3
22268,2019-02-10 14:59:52.956,3,4,3
22269,2019-02-12 10:41:49.103,1,4,3
22270,2019-02-11 17:07:26.611,2,3,4
22271,2019-02-10 16:52:44.170,3,2,1
22272,2019-02-11 15:08:39.967,2,4,4
22273,2019-02-10 18:42:25.352,3,3,4
22274,2019-02-12 19:41:38.996,1,2,1
22275,2019-02-05 21:42:53.433,5,4,2
22276,2019-02-10 16:54:36.755,3,4,5
22277,2019-02-10 19:44:41.355,3,1,1
22278,2019-02-11 14:46:30.880,2,5,5
22279,2019-02-10 15:49:16.582,3,5,3
22280,2019-02-12 14:36:04.459,1,5,3
22281,2019-02-11 17:23:24.025,2,4,3
22282,2019-02-12 18:16:10.681,1,4,3
22283,2019-02-05 17:08:37.924,5,2,1
22284,2019-02-10 13:16:34.127,3,3,1
22285,2019-02-11 14:05:50.992,2,1,2
22286,2019-02-11 09:57:33.021,2,1,2
22287,2019-02-10 00:25:53.534,4,1,2
22288,2019-02-10 15:42:12.261,3,2,2
22289,2019-02-10 23:19:58.736,3,4,3
22290,2019-02-06 09:13:53.368,5,4,5
22291,2019-02-10 18:56:57.181,3,1,1
22292,2019-02-09 10:18:17.674,4,3,2
22293,2019-02-10 18:36:30.675,3,3,2
22294,2019-02-12 16:45:01.679,1,2,4
22295,2019-02-09 18:19:38.579,4,3,3
22296,2019-02-12 15:36:44.334,1,2,1
22297,2019-02-12 15:31:58.712,1,5,4
22298,2019-02-12 13:50:44.217,1,2,1
22299,2019-02-10 01:04:43.128,4,2,3
22300,2019-02-09 21:37:47.079,4,3,4
22301,2019-02-11 19:30:48.962,2,1,1
22302,2019-02-10 07:44:34.869,3,4,3
22303,2019-02-10 23:26:58.185,3,5,5
22304,2019-02-08 22:47:03.713,5,1,2
22305,2019-02-12 19:58:21.231,1,3,4
22306,2019-02-12 18:26:11.622,1,5,3
22307,2019-02-11 23:20:10.154,2,2,3
22308,2019-02-10 14:09:01.068,3,3,3
22309,2019-02-09 16:13:13.729,4,3,1
22310,2019-02-10 01:18:59.484,4,5,4
22311,2019-02-12 13:09:30.505,1,4,5
22312,2019-02-09 22:38:01.533,4,2,4
22313,2019-02-12 09:30:24.608,1,3,1
22314,2019-02-09 23:51:08.597,4,4,1
22315,2019-02-12 11:28:01.672,1,2,4
22316,2019-02-12 10:27:32.355,1,3,3
22317,2019-02-11 10:46:23.258,2,4,2
22318,2019-02-10 14:51:58.402,3,4,2
22319,2019-02-10 22:54:10.139,3,2,2
22320,2019-02-10 08:24:43.077,3,3,3
22321,2019-02-12 01:14:25.037,2,5,5
22322,2019-02-09 11:46:52.796,4,5,4
22323,2019-02-08 15:00:12.988,5,4,4
22324,2019-02-12 15:54:11.156,1,4,4
22325,2019-02-08 15:20:45.802,5,3,4
22326,2019-02-09 13:15:12.316,4,1,2
22327,2019-02-12 20:18:17.896,1,4,5
22328,2019-02-12 12:33:05.996,1,1,3
22329,2019-02-11 08:29:47.078,2,4,3
22330,2019-02-12 18:46:18.709,1,5,1
22331,2019-02-12 02:29:19.366,2,4,3
22332,2019-02-10 02:42:38.207,4,1,4
22333,2019-02-08 15:27:24.722,5,2,4
22334,2019-02-07 00:32:42.571,5,2,3
22335,2019-02-08 00:04:29.245,5,1,1
22336,2019-02-10 11:55:09.494,3,4,4
22337,2019-02-08 17:10:36.500,5,5,5
22338,2019-02-07 10:57:25.799,5,4,5
22339,2019-02-12 00:57:50.867,2,5,4
22340,2019-02-12 19:14:24.552,1,2,3
22341,2019-02-12 06:24:00.300,1,4,5
22342,2019-02-10 13:35:19.578,3,4,3
22343,2019-02-09 13:13:47.709,4,4,1
22344,2019-02-11 11:00:28.620,2,4,5
22345,2019-02-09 15:43:37.427,4,3,3
22346,2019-02-11 17:14:54.740,2,3,3
22347,2019-02-11 12:47:55.638,2,3,5
22348,2019-02-12 02:03:44.237,2,4,5
22349,2019-02-10 21:10:35.089,3,3,4
22350,2019-02-10 16:29:39.958,3,1,2
22351,2019-02-12 16:31:18.457,1,1,4
22352,2019-02-09 22:04:56.164,4,5,3
22353,2019-02-10 20:54:59.683,3,3,2
22354,2019-02-10 09:54:58.205,3,3,1
22355,2019-02-11 19:19:49.578,2,1,5
22356,2019-02-11 19:24:07.853,2,1,3
22357,2019-02-09 16:04:30.283,4,4,5
22358,2019-02-11 05:26:29.268,2,5,5
22359,2019-02-10 22:03:18.873,3,5,5
22360,2019-02-12 19:11:33.588,1,3,5
22361,2019-02-10 14:17:13.881,3,1,3
22362,2019-02-11 00:38:07.532,3,1,2
22363,2019-02-12 10:20:59.224,1,4,3
22364,2019-02-12 18:05:47.956,1,4,4
22365,2019-02-12 19:24:11.567,1,2,4
22366,2019-02-10 14:06:40.774,3,4,5
22367,2019-02-12 02:06:58.151,2,4,3
22368,2019-02-08 11:30:40.248,5,4,3
22369,2019-02-11 16:33:20.524,2,3,1
22370,2019-02-11 12:46:26.911,2,2,2
22371,2019-02-12 08:41:30.011,1,2,3
22372,2019-02-10 07:32:28.498,3,2,4
22373,2019-02-10 19:05:39.721,3,1,1
22374,2019-02-08 22:00:27.534,5,1,5
22375,2019-02-12 17:03:33.679,1,4,1
22376,2019-02-11 20:00:59.313,2,4,3
22377,2019-02-09 12:32:29.435,4,4,5
22378,2019-02-12 21:04:30.094,1,4,1
22379,2019-02-12 21:08:04.058,1,4,3
22380,2019-02-07 18:03:18.261,5,1,3
22381,2019-02-09 14:47:32.597,4,4,3
22382,2019-02-09 12:23:21.205,4,1,2
22383,2019-02-12 11:20:34.745,1,1,5
22384,2019-02-09 13:05:52.231,4,3,3
22385,2019-02-09 19:39:17.125,4,1,1
22386,2019-02-09 20:04:04.261,4,1,2
22387,2019-02-11 13:39:49.108,2,1,3
22388,2019-02-11 16:18:40.718,2,4,2
22389,2019-02-11 16:54:18.075,2,1,1
22390,2019-02-10 18:35:07.928,3,4,4
22391,2019-02-09 12:20:37.976,4,1,2
22392,2019-02-10 15:11:11.139,3,3,2
22393,2019-02-12 16:30:15.073,1,4,2
22394,2019-02-12 12:58:29.880,1,4,1
22395,2019-02-12 14:29:30.834,1,4,2
22396,2019-02-10 15:06:55.488,3,1,4
22397,2019-02-10 16:40:12.268,3,2,2
22398,2019-02-03 17:45:33.038,5,1,5
22399,2019-02-10 21:25:12.859,3,1,4
22400,2019-02-10 10:06:55.031,3,2,5
22401,2019-02-11 15:21:17.044,2,2,3
22402,2019-02-07 10:31:27.864,5,3,2
22403,2019-02-07 23:08:27.367,5,1,2
22404,2019-02-12 02:52:51.300,2,1,2
22405,2019-02-10 10:51:17.257,3,5,4
22406,2019-02-08 12:28:24.862,5,2,2
22407,2019-02-10 23:35:41.568,3,5,4
22408,2019-02-12 01:13:11.817,2,5,5
22409,2019-02-12 16:26:59.553,1,1,4
22410,2019-02-11 10:39:54.745,2,4,1
22411,2019-02-11 17:32:24.268,2,5,5
22412,2019-02-08 23:47:04.496,5,4,5
22413,2019-02-09 22:40:03.457,4,1,1
22414,2019-02-08 15:25:46.466,5,3,5
22415,2019-02-10 13:47:27.967,3,4,2
22416,2019-02-09 23:06:17.977,4,2,4
22417,2019-02-09 10:34:22.966,4,2,4
22418,2019-02-12 16:40:45.102,1,4,5
22419,2019-02-10 10:11:42.452,3,3,3
22420,2019-02-10 12:59:18.169,3,3,4
22421,2019-02-11 12:28:08.084,2,3,2
22422,2019-02-12 10:47:04.617,1,4,4
22423,2019-02-10 12:42:44.556,3,2,1
22424,2019-02-11 16:59:26.663,2,4,5
22425,2019-02-12 12:26:36.639,1,4,4
22426,2019-02-08 22:06:45.024,5,1,3
22427,2019-02-11 05:53:25.075,2,5,5
22428,2019-02-11 14:18:42.120,2,3,2
22429,2019-02-09 15:58:32.912,4,1,2
22430,2019-02-12 14:10:14.116,1,3,3
22431,2019-02-12 10:10:48.158,1,5,4
22432,2019-02-09 11:14:17.673,4,3,4
22433,2019-02-10 19:12:50.367,3,3,3
22434,2019-02-11 17:01:54.684,2,3,1
22435,2019-02-09 22:36:46.371,4,3,4
22436,2019-02-10 11:58:57.233,3,1,1
22437,2019-02-09 09:56:40.273,4,1,1
22438,2019-02-12 15:20:21.511,1,2,1
22439,2019-02-11 17:28:44.209,2,4,5
22440,2019-02-10 18:38:09.925,3,4,3
22441,2019-02-11 15:57:18.650,2,5,4
22442,2019-02-12 18:09:32.757,1,4,1
22443,2019-02-12 01:22:46.243,2,2,4
22444,2019-02-08 19:03:07.105,5,1,1
22445,2019-02-12 13:13:53.648,1,4,2
22446,2019-02-12 17:13:51.834,1,2,4
22447,2019-02-09 21:51:50.830,4,2,1
22448,2019-02-11 10:28:12.963,2,4,1
22449,2019-02-12 14:40:51.969,1,2,4
22450,2019-02-10 13:22:41.411,3,3,2
22451,2019-02-12 20:51:10.146,1,1,1
22452,2019-02-10 21:18:15.490,3,3,5
22453,2019-02-12 02:26:31.504,2,4,1
22454,2019-02-04 17:41:27.336,5,1,2
22455,2019-02-11 08:10:02.520,2,2,1
22456,2019-02-11 12:35:18.176,2,1,3
22457,2019-02-10 17:56:11.522,3,3,3
22458,2019-02-09 23:20:07.282,4,3,4
22459,2019-02-05 16:33:41.210,5,1,1
22460,2019-02-09 18:50:32.425,4,1,1
22461,2019-02-12 12:22:22.528,1,2,3
22462,2019-02-12 00:16:28.483,2,4,4
22463,2019-02-10 12:42:52.847,3,3,2
22464,2019-02-04 15:18:44.606,5,3,4
22465,2019-02-10 05:42:47.874,3,3,4
22466,2019-02-12 05:13:08.238,1,3,1
22467,2019-02-10 15:52:21.901,3,1,2
22468,2019-02-10 14:49:13.026,3,2,3
22469,2019-02-10 11:04:32.335,3,3,3
22470,2019-02-09 08:56:08.059,4,4,1
22471,2019-02-12 17:53:05.467,1,5,2
22472,2019-02-11 23:41:11.152,2,2,1
22473,2019-02-10 18:29:01.691,3,3,3
22474,2019-02-09 01:43:58.518,5,2,2
22475,2019-02-11 19:21:59.758,2,5,5
22476,2019-02-12 09:48:53.087,1,4,2
22477,2019-02-11 13:11:28.642,2,2,1
22478,2019-02-10 22:24:42.996,3,1,2
22479,2019-02-09 23:15:01.773,4,1,1
22480,2019-02-11 12:45:10.324,2,3,2
22481,2019-02-11 10:25:32.871,2,5,3
22482,2019-02-11 18:34:24.078,2,5,4
22483,2019-02-11 00:58:27.799,3,3,5
22484,2019-02-09 15:23:46.877,4,2,4
22485,2019-02-10 13:55:14.091,3,1,3
22486,2019-02-06 12:49:54.557,5,1,2
22487,2019-02-12 12:26:11.401,1,1,5
22488,2019-02-11 04:54:01.223,2,1,1
22489,2019-02-12 15:58:12.737,1,1,4
22490,2019-02-10 22:58:50.618,3,4,3
22491,2019-02-10 09:04:10.838,3,4,3
22492,2019-02-07 19:53:58.536,5,3,5
22493,2019-02-07 17:49:30.131,5,1,3
22494,2019-02-11 15:39:18.619,2,5,3
22495,2019-02-10 17:38:19.346,3,3,2
22496,2019-02-10 08:57:48.413,3,5,4
22497,2019-02-09 13:11:23.682,4,3,2
22498,2019-02-09 23:53:23.729,4,5,3
22499,2019-02-09 11:29:45.545,4,2,4
22500,2019-02-10 18:53:57.664,3,1,1
22501,2019-02-10 16:38:39.104,3,1,4
22502,2019-02-11 20:00:08.635,2,2,1
22503,2019-02-11 00:35:17.826,3,3,5
22504,2019-02-09 11:33:47.416,4,1,1
22505,2019-02-09 20:09:42.798,4,1,1
22506,2019-02-11 17:57:00.449,2,4,2
22507,2019-02-10 11:19:27.037,3,3,4
22508,2019-02-12 15:52:26.270,1,5,4
22509,2019-02-11 09:03:07.479,2,4,1
22510,2019-02-11 18:28:41.478,2,1,2
22511,2019-02-08 21:23:57.951,5,1,1
22512,2019-02-08 22:27:15.969,5,5,5
22513,2019-02-11 09:29:31.672,2,2,2
22514,2019-02-09 18:46:26.046,4,3,2
22515,2019-02-12 00:27:59.847,2,4,3
22516,2019-02-11 08:18:14.103,2,3,4
22517,2019-02-08 20:33:17.186,5,5,2
22518,2019-02-11 20:54:02.913,2,4,4
22519,2019-02-09 18:09:16.513,4,2,1
22520,2019-02-11 09:02:21.444,2,3,2
22521,2019-02-10 10:05:14.672,3,3,4
22522,2019-02-11 14:18:29.341,2,3,4
22523,2019-02-12 12:03:56.228,1,1,3
22524,2019-02-09 09:11:16.246,4,1,2
22525,2019-02-10 00:53:23.448,4,2,4
22526,2019-02-11 17:12:21.826,2,1,1
22527,2019-02-08 23:49:30.272,5,5,5
22528,2019-02-12 10:45:51.039,1,2,3
22529,2019-02-12 11:38:58.241,1,5,5
22530,2019-02-07 12:39:35.802,5,4,4
22531,2019-02-10 12:01:52.877,3,4,2
22532,2019-02-12 16:17:14.922,1,5,2
22533,2019-02-11 20:14:47.522,2,1,3
22534,2019-02-10 12:13:20.917,3,3,4
22535,2019-02-08 00:36:12.037,5,2,3
22536,2019-02-12 16:10:27.023,1,4,2
22537,2019-02-11 21:35:32.724,2,3,2
22538,2019-02-09 18:16:18.393,4,2,1
22539,2019-02-08 21:30:28.436,5,4,3
22540,2019-02-09 09:52:34.358,4,3,3
22541,2019-02-12 17:32:10.344,1,1,1
22542,2019-02-09 21:56:11.979,4,2,3
22543,2019-02-12 07:56:41.580,1,1,4
22544,2019-02-09 01:28:21.500,5,3,5
22545,2019-02-09 18:01:58.555,4,3,4
22546,2019-02-09 01:31:31.599,5,5,1
22547,2019-02-11 15:28:09.245,2,4,3
22548,2019-02-09 05:37:53.540,4,2,5
22549,2019-02-11 23:38:52.633,2,2,1
22550,2019-02-12 02:41:56.550,2,2,1
22551,2019-02-12 07:20:59.831,1,1,2
22552,2019-02-09 23:10:39.439,4,3,4
22553,2019-02-08 20:41:22.224,5,5,5
22554,2019-02-10 11:50:33.401,3,2,5
22555,2019-02-12 08:25:09.883,1,1,4
22556,2019-02-12 18:09:22.161,1,3,3
22557,2019-02-10 12:55:07.039,3,1,2
22558,2019-02-09 23:43:37.272,4,2,3
22559,2019-02-09 19:16:56.672,4,3,1
22560,2019-02-12 14:59:40.266,1,4,2
22561,2019-02-10 22:04:08.352,3,3,3
22562,2019-02-11 14:35:07.131,2,2,4
22563,2019-02-10 17:53:37.730,3,3,3
22564,2019-02-12 14:11:25.702,1,3,1
22565,2019-02-12 19:10:19.089,1,1,5
22566,2019-02-11 11:16:24.482,2,4,2
22567,2019-02-07 10:01:33.121,5,4,4
22568,2019-02-09 21:47:34.898,4,3,2
22569,2019-02-12 20:33:23.912,1,1,1
22570,2019-02-08 13:08:52.448,5,1,3
22571,2019-02-12 11:06:41.429,1,5,3
22572,2019-02-10 22:20:06.928,3,2,4
22573,2019-02-10 16:36:41.457,3,2,3
22574,2019-02-11 15:58:59.708,2,2,2
22575,2019-02-12 13:09:50.326,1,3,2
22576,2019-02-11 11:56:53.362,2,1,3
22577,2019-02-10 21:54:27.934,3,2,1
22578,2019-02-12 18:44:56.930,1,4,5
22579,2019-02-09 17:32:34.296,4,2,1
22580,2019-02-09 15:29:00.799,4,4,5
22581,2019-02-09 06:24:33.805,4,4,4
22582,2019-02-11 21:40:51.656,2,2,4
22583,2019-02-12 13:52:25.611,1,3,5
22584,2019-02-11 23:52:46.418,2,4,1
22585,2019-02-11 15:05:08.174,2,4,4
22586,2019-02-12 11:00:15.432,1,2,4
22587,2019-02-12 14:07:11.483,1,2,1
22588,2019-02-09 21:32:07.684,4,5,3
22589,2019-02-11 23:30:21.007,2,5,5
22590,2019-02-12 20:33:15.642,1,3,3
22591,2019-02-12 07:39:02.027,1,1,2
